a_1,a_2,a_3,a_4,b,y,He_Density
-70.12679968,144.0411869,-114.9328748,35.28698194,8.747653262,0.613721148,0.09616
-70.12557927,144.0386802,-114.9308746,35.28636785,8.747501027,0.613782895,0.09617
-70.12436228,144.0361805,-114.92888,35.28575547,8.747349219,0.613844582,0.09617
-70.12314873,144.0336878,-114.9268911,35.28514483,8.74719784,0.613906206,0.09617
-70.12193865,144.0312023,-114.9249079,35.28453593,8.747046894,0.61396777,0.09617
-70.12073206,144.028724,-114.9229304,35.28392879,8.746896384,0.614029271,0.09617
-70.119529,144.0262529,-114.9209586,35.28332342,8.746746312,0.614090709,0.09617
-70.11832947,144.023789,-114.9189927,35.28271983,8.746596683,0.614152085,0.09618
-70.11713351,144.0213325,-114.9170326,35.28211804,8.746447498,0.614213397,0.09618
-70.11594114,144.0188834,-114.9150784,35.28151805,8.746298761,0.614274645,0.09618
-70.11475238,144.0164417,-114.9131301,35.28091988,8.746150475,0.614335829,0.09618
-70.11356727,144.0140074,-114.9111878,35.28032355,8.746002643,0.614396948,0.09618
-70.11238582,144.0115807,-114.9092514,35.27972905,8.745855268,0.614458002,0.09618
-70.11120805,144.0091616,-114.9073212,35.27913642,8.745708354,0.614518991,0.09619
-70.110034,144.0067501,-114.905397,35.27854565,8.745561902,0.614579914,0.09619
-70.10886369,144.0043462,-114.9034789,35.27795676,8.745415917,0.614640771,0.09619
-70.10769714,144.0019501,-114.901567,35.27736977,8.745270401,0.614701561,0.09619
-70.10653438,143.9995618,-114.8996613,35.27678468,8.745125357,0.614762284,0.09619
-70.10537542,143.9971813,-114.8977619,35.27620151,8.744980789,0.61482294,0.09619
-70.10422031,143.9948087,-114.8958687,35.27562026,8.744836698,0.614883527,0.09619
-70.10306905,143.992444,-114.8939819,35.27504096,8.74469309,0.614944046,0.0962
-70.10192167,143.9900872,-114.8921015,35.27446362,8.744549966,0.615004497,0.0962
-70.10077821,143.9877385,-114.8902274,35.27388824,8.744407329,0.615064878,0.0962
-70.09963867,143.9853979,-114.8883598,35.27331484,8.744265183,0.61512519,0.0962
-70.09850309,143.9830654,-114.8864986,35.27274343,8.744123531,0.615185432,0.0962
-70.0973715,143.9807411,-114.884644,35.27217403,8.743982375,0.615245604,0.0962
-70.09624391,143.9784251,-114.882796,35.27160664,8.743841719,0.615305705,0.09621
-70.09512035,143.9761173,-114.8809546,35.27104127,8.743701565,0.615365734,0.09621
-70.09400085,143.9738178,-114.8791198,35.27047795,8.743561918,0.615425692,0.09621
-70.09288542,143.9715267,-114.8772917,35.26991668,8.743422779,0.615485578,0.09621
-70.0917741,143.969244,-114.8754703,35.26935748,8.743284152,0.615545392,0.09621
-70.0906669,143.9669698,-114.8736557,35.26880035,8.74314604,0.615605133,0.09621
-70.08956386,143.9647042,-114.8718479,35.26824531,8.743008446,0.615664801,0.09621
-70.088465,143.9624471,-114.8700469,35.26769238,8.742871373,0.615724395,0.09622
-70.08737033,143.9601986,-114.8682528,35.26714156,8.742734824,0.615783915,0.09622
-70.08627989,143.9579589,-114.8664657,35.26659286,8.742598802,0.61584336,0.09622
-70.08519371,143.9557278,-114.8646855,35.2660463,8.742463311,0.615902731,0.09622
-70.08411179,143.9535056,-114.8629123,35.2655019,8.742328352,0.615962026,0.09622
-70.08303418,143.9512921,-114.8611462,35.26495965,8.74219393,0.616021246,0.09622
-70.08196088,143.9490876,-114.8593871,35.26441958,8.742060046,0.61608039,0.09622
-70.08089194,143.9468919,-114.8576352,35.2638817,8.741926706,0.616139457,0.09623
-70.07982736,143.9447053,-114.8558904,35.26334602,8.74179391,0.616198448,0.09623
-70.07876718,143.9425277,-114.8541529,35.26281255,8.741661663,0.616257361,0.09623
-70.07771143,143.9403591,-114.8524226,35.26228131,8.741529967,0.616316196,0.09623
-70.07666011,143.9381997,-114.8506995,35.2617523,8.741398826,0.616374953,0.09623
-70.07561327,143.9360495,-114.8489838,35.26122554,8.741268242,0.616433632,0.09623
-70.07457092,143.9339085,-114.8472755,35.26070104,8.741138219,0.616492232,0.09623
-70.07353309,143.9317768,-114.8455746,35.26017882,8.741008759,0.616550752,0.09624
-70.0724998,143.9296544,-114.8438811,35.25965888,8.740879866,0.616609193,0.09624
-70.07147108,143.9275414,-114.8421951,35.25914124,8.740751543,0.616667553,0.09624
-70.07044694,143.9254378,-114.8405166,35.25862591,8.740623792,0.616725833,0.09624
-70.06942743,143.9233437,-114.8388457,35.2581129,8.740496617,0.616784032,0.09624
-70.06841255,143.9212592,-114.8371824,35.25760222,8.740370021,0.616842149,0.09624
-70.06740234,143.9191842,-114.8355267,35.2570939,8.740244006,0.616900185,0.09624
-70.06639681,143.9171188,-114.8338787,35.25658793,8.740118577,0.616958139,0.09624
-70.065396,143.9150631,-114.8322385,35.25608433,8.739993735,0.61701601,0.09625
-70.06439993,143.9130172,-114.830606,35.25558312,8.739869484,0.617073797,0.09625
-70.06340862,143.910981,-114.8289813,35.2550843,8.739745827,0.617131502,0.09625
-70.06242209,143.9089547,-114.8273644,35.25458789,8.739622767,0.617189122,0.09625
-70.06144037,143.9069382,-114.8257555,35.25409391,8.739500308,0.617246659,0.09625
-70.06046349,143.9049317,-114.8241544,35.25360235,8.739378451,0.617304111,0.09625
-70.05949147,143.9029352,-114.8225613,35.25311324,8.7392572,0.617361477,0.09625
-70.05852433,143.9009486,-114.8209763,35.25262659,8.739136559,0.617418758,0.09626
-70.0575621,143.8989722,-114.8193992,35.2521424,8.73901653,0.617475954,0.09626
-70.0566048,143.8970059,-114.8178303,35.2516607,8.738897116,0.617533063,0.09626
-70.05565246,143.8950498,-114.8162695,35.25118149,8.73877832,0.617590085,0.09626
-70.0547051,143.8931039,-114.8147168,35.25070479,8.738660146,0.61764702,0.09626
-70.05376274,143.8911683,-114.8131724,35.25023061,8.738542596,0.617703868,0.09626
-70.05282541,143.889243,-114.8116361,35.24975896,8.738425673,0.617760627,0.09626
-70.05189314,143.8873281,-114.8101082,35.24928985,8.738309381,0.617817299,0.09626
-70.05096595,143.8854236,-114.8085886,35.2488233,8.738193722,0.617873881,0.09627
-70.05004385,143.8835297,-114.8070774,35.24835931,8.7380787,0.617930375,0.09627
-70.04912689,143.8816462,-114.8055745,35.2478979,8.737964317,0.617986779,0.09627
-70.04821507,143.8797733,-114.8040801,35.24743909,8.737850577,0.618043093,0.09627
-70.04730844,143.8779111,-114.8025942,35.24698288,8.737737482,0.618099316,0.09627
-70.046407,143.8760595,-114.8011168,35.24652929,8.737625036,0.618155449,0.09627
-70.04551078,143.8742187,-114.799648,35.24607832,8.737513242,0.618211491,0.09627
-70.04461982,143.8723886,-114.7981878,35.24563,8.737402103,0.618267441,0.09627
-70.04373413,143.8705694,-114.7967362,35.24518433,8.737291621,0.618323299,0.09627
-70.04285373,143.8687611,-114.7952933,35.24474132,8.7371818,0.618379064,0.09628
-70.04197866,143.8669637,-114.7938591,35.244301,8.737072643,0.618434737,0.09628
-70.04110893,143.8651772,-114.7924337,35.24386336,8.736964153,0.618490316,0.09628
-70.04024457,143.8634018,-114.791017,35.24342843,8.736856333,0.618545802,0.09628
-70.03938561,143.8616375,-114.7896093,35.24299621,8.736749185,0.618601194,0.09628
-70.03853207,143.8598843,-114.7882104,35.24256672,8.736642714,0.618656491,0.09628
-70.03768397,143.8581423,-114.7868204,35.24213996,8.736536922,0.618711694,0.09628
-70.03684134,143.8564116,-114.7854394,35.24171596,8.736431811,0.618766801,0.09628
-70.0360042,143.8546921,-114.7840674,35.24129472,8.736327386,0.618821812,0.09628
-70.03517258,143.8529839,-114.7827044,35.24087626,8.736223649,0.618876727,0.09629
-70.0343465,143.8512871,-114.7813505,35.24046059,8.736120604,0.618931546,0.09629
-70.03352598,143.8496018,-114.7800057,35.24004771,8.736018252,0.618986268,0.09629
-70.03271106,143.8479279,-114.7786701,35.23963765,8.735916598,0.619040893,0.09629
-70.03190174,143.8462656,-114.7773437,35.23923041,8.735815644,0.61909542,0.09629
-70.03109807,143.8446148,-114.7760266,35.23882601,8.735715393,0.619149848,0.09629
-70.03030006,143.8429757,-114.7747187,35.23842446,8.735615849,0.619204178,0.09629
-70.02950774,143.8413482,-114.7734201,35.23802578,8.735517014,0.61925841,0.09629
-70.02872112,143.8397325,-114.7721309,35.23762996,8.735418891,0.619312541,0.09629
-70.02794025,143.8381286,-114.7708511,35.23723703,8.735321484,0.619366573,0.0963
-70.02716513,143.8365365,-114.7695808,35.236847,8.735224796,0.619420505,0.0963
-70.0263958,143.8349563,-114.7683199,35.23645989,8.735128829,0.619474336,0.0963
-70.02563227,143.833388,-114.7670685,35.23607569,8.735033587,0.619528067,0.0963
-70.02487458,143.8318317,-114.7658267,35.23569443,8.734939072,0.619581695,0.0963
-70.02412275,143.8302874,-114.7645945,35.23531612,8.734845288,0.619635222,0.0963
-70.0233768,143.8287552,-114.763372,35.23494076,8.734752238,0.619688647,0.0963
-70.02263676,143.8272352,-114.7621591,35.23456838,8.734659925,0.619741969,0.0963
-70.02190265,143.8257273,-114.7609559,35.23419898,8.734568351,0.619795188,0.0963
-70.02117449,143.8242317,-114.7597625,35.23383258,8.73447752,0.619848304,0.0963
-70.02045231,143.8227483,-114.7585789,35.23346919,8.734387435,0.619901316,0.09631
-70.01973613,143.8212773,-114.7574052,35.23310882,8.734298099,0.619954223,0.09631
-70.01902599,143.8198186,-114.7562413,35.23275148,8.734209515,0.620007026,0.09631
-70.01832189,143.8183724,-114.7550873,35.23239719,8.734121686,0.620059724,0.09631
-70.01762388,143.8169387,-114.7539433,35.23204596,8.734034615,0.620112316,0.09631
-70.01693196,143.8155175,-114.7528093,35.23169779,8.733948305,0.620164802,0.09631
-70.01624617,143.8141089,-114.7516854,35.23135271,8.733862759,0.620217182,0.09631
-70.01556653,143.8127129,-114.7505715,35.23101073,8.733777981,0.620269455,0.09631
-70.01489306,143.8113296,-114.7494677,35.23067185,8.733693972,0.620321621,0.09631
-70.0142258,143.809959,-114.7483741,35.23033609,8.733610737,0.62037368,0.09631
-70.01356475,143.8086012,-114.7472907,35.23000346,8.733528278,0.62042563,0.09631
-70.01290996,143.8072562,-114.7462175,35.22967397,8.733446599,0.620477473,0.09632
-70.01226143,143.8059242,-114.7451547,35.22934764,8.733365701,0.620529206,0.09632
-70.01161921,143.804605,-114.7441021,35.22902448,8.733285589,0.62058083,0.09632
-70.0109833,143.8032989,-114.7430599,35.2287045,8.733206266,0.620632345,0.09632
-70.01035374,143.8020057,-114.7420281,35.22838771,8.733127734,0.62068375,0.09632
-70.00973055,143.8007257,-114.7410067,35.22807413,8.733049997,0.620735044,0.09632
-70.00911375,143.7994588,-114.7399958,35.22776376,8.732973057,0.620786227,0.09632
-70.00850337,143.7982051,-114.7389954,35.22745663,8.732896918,0.6208373,0.09632
-70.00789943,143.7969646,-114.7380056,35.22715273,8.732821583,0.62088826,0.09632
-70.00730196,143.7957374,-114.7370264,35.22685209,8.732747054,0.620939109,0.09632
-70.00671098,143.7945235,-114.7360579,35.22655472,8.732673335,0.620989845,0.09632
-70.00612652,143.793323,-114.7351,35.22626062,8.732600429,0.621040468,0.09632
-70.0055486,143.7921359,-114.7341528,35.22596982,8.732528338,0.621090978,0.09632
-70.00497724,143.7909624,-114.7332164,35.22568232,8.732457067,0.621141374,0.09633
-70.00441247,143.7898023,-114.7322908,35.22539813,8.732386618,0.621191657,0.09633
-70.00385432,143.7886559,-114.731376,35.22511728,8.732316993,0.621241824,0.09633
-70.0033028,143.787523,-114.7304721,35.22483976,8.732248196,0.621291877,0.09633
-70.00275794,143.7864039,-114.7295791,35.2245656,8.732180231,0.621341815,0.09633
-70.00221978,143.7852985,-114.7286971,35.2242948,8.7321131,0.621391637,0.09633
-70.00168832,143.7842069,-114.7278261,35.22402737,8.732046806,0.621441342,0.09633
-70.0011636,143.7831291,-114.7269661,35.22376334,8.731981352,0.621490931,0.09633
-70.00064564,143.7820652,-114.7261172,35.22350271,8.731916741,0.621540404,0.09633
-70.00013446,143.7810152,-114.7252794,35.22324549,8.731852977,0.621589758,0.09633
-69.9996301,143.7799793,-114.7244528,35.2229917,8.731790062,0.621638995,0.09633
-69.99913256,143.7789573,-114.7236374,35.22274135,8.731727999,0.621688114,0.09633
-69.99864189,143.7779495,-114.7228332,35.22249444,8.731666792,0.621737115,0.09633
-69.99815809,143.7769558,-114.7220403,35.222251,8.731606443,0.621785996,0.09633
-69.9976812,143.7759762,-114.7212587,35.22201104,8.731546956,0.621834758,0.09633
-69.99721125,143.7750109,-114.7204885,35.22177456,8.731488333,0.6218834,0.09634
-69.99674825,143.7740599,-114.7197296,35.22154159,8.731430578,0.621931922,0.09634
-69.99629223,143.7731232,-114.7189822,35.22131212,8.731373694,0.621980323,0.09634
-69.99584321,143.772201,-114.7182463,35.22108618,8.731317684,0.622028603,0.09634
-69.99540123,143.7712931,-114.717522,35.22086378,8.73126255,0.622076762,0.09634
-69.99496629,143.7703998,-114.7168091,35.22064493,8.731208296,0.622124799,0.09634
-69.99453844,143.7695209,-114.7161079,35.22042964,8.731154925,0.622172714,0.09634
-69.99411768,143.7686567,-114.7154183,35.22021792,8.73110244,0.622220506,0.09634
-69.99370406,143.7678071,-114.7147404,35.22000979,8.731050844,0.622268175,0.09634
-69.99329758,143.7669722,-114.7140742,35.21980525,8.73100014,0.62231572,0.09634
-69.99289828,143.766152,-114.7134198,35.21960433,8.730950332,0.622363142,0.09634
-69.99250618,143.7653467,-114.7127772,35.21940703,8.730901421,0.622410439,0.09634
-69.99212131,143.7645561,-114.7121464,35.21921337,8.730853412,0.622457612,0.09634
-69.99174368,143.7637805,-114.7115275,35.21902335,8.730806306,0.622504659,0.09634
-69.99137333,143.7630198,-114.7109205,35.21883699,8.730760109,0.622551581,0.09634
-69.99101028,143.7622741,-114.7103255,35.21865431,8.730714821,0.622598377,0.09634
-69.99065455,143.7615434,-114.7097425,35.21847531,8.730670447,0.622645047,0.09634
-69.99030617,143.7608278,-114.7091715,35.21830001,8.73062699,0.62269159,0.09634
-69.98996515,143.7601274,-114.7086126,35.21812841,8.730584452,0.622738005,0.09634
-69.98963154,143.7594421,-114.7080658,35.21796054,8.730542836,0.622784294,0.09634
-69.98930534,143.7587721,-114.7075312,35.21779641,8.730502147,0.622830454,0.09635
-69.9889866,143.7581174,-114.7070088,35.21763601,8.730462386,0.622876485,0.09635
-69.98867532,143.757478,-114.7064987,35.21747938,8.730423557,0.622922388,0.09635
-69.98837153,143.7568541,-114.7060008,35.21732652,8.730385662,0.622968162,0.09635
-69.98807526,143.7562455,-114.7055152,35.21717744,8.730348706,0.623013806,0.09635
-69.98778654,143.7556525,-114.705042,35.21703216,8.73031269,0.62305932,0.09635
-69.98750539,143.755075,-114.7045812,35.21689069,8.730277619,0.623104704,0.09635
-69.98723182,143.7545131,-114.7041329,35.21675303,8.730243495,0.623149957,0.09635
-69.98696588,143.7539668,-114.703697,35.21661921,8.73021032,0.623195079,0.09635
-69.98670757,143.7534363,-114.7032737,35.21648924,8.730178099,0.623240069,0.09635
-69.98645694,143.7529215,-114.7028629,35.21636312,8.730146835,0.623284926,0.09635
-69.98621399,143.7524224,-114.7024647,35.21624087,8.730116529,0.623329652,0.09635
-69.98597876,143.7519393,-114.7020792,35.21612251,8.730087186,0.623374244,0.09635
-69.98575126,143.751472,-114.7017064,35.21600803,8.730058809,0.623418704,0.09635
-69.98553154,143.7510207,-114.7013462,35.21589747,8.7300314,0.623463029,0.09635
-69.9853196,143.7505853,-114.7009989,35.21579082,8.730004963,0.623507221,0.09635
-69.98511547,143.7501661,-114.7006643,35.21568811,8.7299795,0.623551277,0.09635
-69.98491919,143.7497629,-114.7003426,35.21558934,8.729955015,0.623595199,0.09635
-69.98473076,143.7493759,-114.7000338,35.21549453,8.729931511,0.623638986,0.09635
-69.98455022,143.749005,-114.6997379,35.21540368,8.729908991,0.623682637,0.09635
-69.9843776,143.7486505,-114.699455,35.21531682,8.729887457,0.623726152,0.09635
-69.98421291,143.7483122,-114.6991851,35.21523395,8.729866914,0.62376953,0.09635
-69.98405618,143.7479903,-114.6989282,35.21515509,8.729847364,0.623812771,0.09635
-69.98390744,143.7476848,-114.6986845,35.21508024,8.729828809,0.623855875,0.09635
-69.98376671,143.7473957,-114.6984538,35.21500943,8.729811254,0.623898841,0.09635
-69.98363401,143.7471231,-114.6982363,35.21494266,8.729794702,0.623941669,0.09635
-69.98350938,143.7468671,-114.6980321,35.21487994,8.729779155,0.623984358,0.09635
-69.98339282,143.7466277,-114.697841,35.21482129,8.729764616,0.624026908,0.09635
-69.98328438,143.746405,-114.6976633,35.21476673,8.729751088,0.624069319,0.09635
-69.98318407,143.746199,-114.6974989,35.21471625,8.729738576,0.62411159,0.09635
-69.98309192,143.7460097,-114.6973479,35.21466988,8.729727081,0.624153721,0.09635
-69.98300795,143.7458372,-114.6972103,35.21462763,8.729716606,0.624195711,0.09635
-69.98293219,143.7456816,-114.6970861,35.21458951,8.729707156,0.62423756,0.09635
-69.98286466,143.7455429,-114.6969754,35.21455553,8.729698732,0.624279267,0.09635
-69.98280539,143.7454211,-114.6968783,35.2145257,8.729691339,0.624320833,0.09635
-69.9827544,143.7453164,-114.6967947,35.21450005,8.729684978,0.624362256,0.09635
-69.98271171,143.7452287,-114.6967247,35.21447857,8.729679654,0.624403537,0.09635
-69.98267736,143.7451582,-114.6966684,35.21446128,8.729675368,0.624444674,0.09635
-69.98265136,143.7451048,-114.6966258,35.2144482,8.729672125,0.624485668,0.09635
-69.98263374,143.7450686,-114.696597,35.21443933,8.729669928,0.624526519,0.09635
-69.98262453,143.7450497,-114.6965819,35.2144347,8.729668779,0.624567224,0.09635
-69.98262375,143.745048,-114.6965806,35.21443431,8.729668681,0.624607786,0.09635
-69.98263142,143.7450638,-114.6965932,35.21443817,8.729669638,0.624648201,0.09635
-69.98264757,143.745097,-114.6966196,35.21444629,8.729671653,0.624688472,0.09635
-69.98267223,143.7451476,-114.69666,35.2144587,8.729674729,0.624728596,0.09635
-69.98270541,143.7452158,-114.6967144,35.2144754,8.729678868,0.624768574,0.09635
-69.98274715,143.7453015,-114.6967828,35.2144964,8.729684074,0.624808406,0.09635
-69.98279747,143.7454049,-114.6968653,35.21452172,8.729690351,0.62484809,0.09635
-69.98285639,143.7455259,-114.6969619,35.21455137,8.729697701,0.624887626,0.09635
-69.98292393,143.7456646,-114.6970726,35.21458536,8.729706126,0.624927015,0.09635
-69.98300013,143.7458211,-114.6971974,35.2146237,8.729715632,0.624966255,0.09635
-69.98308501,143.7459955,-114.6973366,35.21466641,8.729726219,0.625005346,0.09635
-69.98317859,143.7461877,-114.6974899,35.2147135,8.729737892,0.625044288,0.09635
-69.9832809,143.7463978,-114.6976576,35.21476497,8.729750654,0.62508308,0.09635
-69.98339196,143.746626,-114.6978396,35.21482086,8.729764508,0.625121723,0.09635
-69.98351179,143.7468721,-114.698036,35.21488116,8.729779456,0.625160214,0.09635
-69.98364043,143.7471363,-114.6982468,35.21494589,8.729795502,0.625198555,0.09635
-69.98377789,143.7474187,-114.6984721,35.21501505,8.729812649,0.625236745,0.09635
-69.9839242,143.7477192,-114.6987119,35.21508868,8.7298309,0.625274783,0.09635
-69.98407939,143.748038,-114.6989663,35.21516677,8.729850259,0.625312669,0.09635
-69.98424348,143.748375,-114.6992352,35.21524934,8.729870727,0.625350402,0.09635
-69.9844165,143.7487304,-114.6995188,35.2153364,8.729892309,0.625387983,0.09635
